,level_0,latitude,longitude,index,time,u10,v10,d2m,t2m,evabs,evaow,lmld,lmlt,lshf,lai_hv,lai_lv,skt,snowc,sde,smlt,stl1,stl2,stl3,slhf,ssr,str,sp,sro,ssrd,strd,tsn,e,tp
1293,12837,25.55,65.6,6427023.0,2022-07-01,1.1027482,0.78342867,298.27924,301.8624,-0.00012276554,-0.0024692586,3.436081,303.44653,0.7999603,0.0,0.9616074,303.49194,0.0,0.0,-9.313226e-10,303.9159,304.28024,305.30472,-6907653.0,11606102.0,-3233554.5,98324.1,0.0010322314,15648466.0,38281656.0,273.15988,-0.0027621551,0.008769337
1294,12838,25.55,65.6,6427024.0,2022-08-01,1.2354128,0.7129421,297.89285,301.28815,-0.00013761246,-0.002707448,3.0331745,302.8665,0.7999639,0.0,0.9616074,302.5409,0.0,0.0,-9.313226e-10,302.66068,302.74838,303.1365,-7245545.0,11821573.0,-3411182.0,98398.78,9.9264085e-05,15983900.0,37537370.0,273.16058,-0.0028971925,0.0023393482
1295,12839,25.55,65.6,6427025.0,2022-09-01,2.401747,1.4976289,294.6994,301.8393,-9.669084e-05,-0.00062770885,4.18779,301.61755,0.7999603,0.0,0.9616074,306.15683,0.0,0.0,-9.313226e-10,305.9999,305.41183,304.50226,-1813975.0,11194821.0,-4032058.0,98844.41,5.736947e-07,15064758.0,18645142.0,273.15988,-0.0007253592,2.6155263e-05
1296,13008,29.35,65.7,6517810.0,2022-02-01,0.21481669,-0.21754551,268.6488,286.54254,-1.1818483e-06,-0.00011815759,7.485773,284.39917,0.79988205,0.0,0.5002897,287.6341,0.0,0.0,-9.313226e-10,287.5498,287.35107,287.7107,-300141.0,13602721.0,-10406968.0,90645.92,0.0,19679398.0,22883500.0,273.07623,-0.000119881704,5.0965697e-05
1297,13009,29.35,65.7,6517811.0,2022-03-01,0.2902577,0.8535936,269.2325,295.1609,-2.216082e-06,-8.947146e-05,5.6940556,289.71716,0.79984653,0.0,0.50243807,296.686,0.0,0.0,-9.313226e-10,296.34964,295.02097,292.8768,-230463.0,16329614.0,-11759122.0,90512.16,0.0,23826544.0,25948074.0,273.15988,-9.2074275e-05,4.810281e-05
1298,13010,29.35,65.7,6517812.0,2022-04-01,0.27546954,0.56166935,267.3863,300.32797,-3.3979304e-06,-6.078533e-05,3.4930286,294.85712,0.79998875,0.0,0.5027878,302.92865,0.0,0.0,-9.313226e-10,302.37878,300.20465,297.0716,-160784.0,18968232.0,-13387008.0,90251.18,0.0,27704288.0,27658476.0,273.16058,-6.4266846e-05,1.0885298e-05
1299,13011,29.35,65.7,6517813.0,2022-05-01,0.8071996,-0.450248,269.40195,303.2489,-4.062662e-06,-7.4584736e-05,3.1385288,298.21194,0.79998165,0.0,0.5027878,306.69604,0.0,0.0,-9.313226e-10,306.2758,304.4857,301.21536,-196578.0,20352144.0,-14328434.0,89852.336,0.0,29631494.0,28766572.0,273.1613,-7.874193e-05,4.2058527e-06
1300,13012,29.35,65.7,6517814.0,2022-06-01,1.213552,0.9733243,272.80304,305.4373,-4.136469e-06,-7.954682e-05,3.2488651,298.9289,0.79991764,0.0,0.5027878,308.68304,0.0,0.0,-9.313226e-10,308.22003,306.15137,303.00842,-209464.0,20119016.0,-14002419.0,89547.87,0.0,29202736.0,30216244.0,273.15988,-8.369377e-05,2.2985041e-06
1301,13013,29.35,65.7,6517815.0,2022-07-01,0.11408591,1.9958627,291.28488,304.5095,-3.4717377e-06,-0.0012526163,2.5113926,301.99234,0.7999319,0.0,0.5027878,307.98816,0.0,0.0,-9.313226e-10,307.88275,306.91553,305.03046,-3180338.0,14998267.0,-8170776.0,89464.984,7.459894e-06,21902860.0,35754710.0,273.15988,-0.0012717932,0.0016875695
1302,13014,29.35,65.7,6517816.0,2022-08-01,-0.39042556,0.6810782,288.05634,301.5435,-5.0968956e-06,-0.0015424679,2.1668587,301.07706,0.79997456,0.0,0.5027878,303.75092,0.0,0.0,-9.313226e-10,303.82675,303.6135,303.6035,-3924847.0,14772364.0,-8542154.0,89582.336,1.663901e-05,21794130.0,33015036.0,273.16058,-0.0015694848,0.0021914337
1303,13015,29.35,65.7,6517817.0,2022-09-01,-0.076016665,0.08113742,272.86194,300.44815,-5.5399723e-06,-0.0002834082,2.48007,297.62012,0.7999959,0.0,0.5027878,301.33228,0.0,0.0,-9.313226e-10,301.27896,301.1778,301.15076,-722506.0,11471282.0,-6646459.5,90143.67,0.0,16970394.0,14602330.0,273.15988,-0.00028901175,3.874302e-07
1304,13064,28.65,65.7,6523921.0,2022-02-01,-0.1546725,-0.8557874,266.9245,287.77075,0.0,-2.5981572e-05,8.447477,284.16928,0.79991764,0.0,0.11126983,289.58856,0.0,0.0,-9.313226e-10,289.52057,289.40176,289.83246,-64857.0,15086141.0,-11248375.0,90376.74,0.0,19952324.0,22935040.0,273.12372,-2.59839e-05,8.024275e-06
1305,13065,28.65,65.7,6523922.0,2022-03-01,0.109585166,0.3527844,269.58276,295.48788,0.0,-4.637451e-05,5.8492393,289.77435,0.79991764,0.0,0.11126983,297.8352,0.0,0.0,-9.313226e-10,297.52896,296.23706,294.1587,-115923.0,18000418.0,-12491220.0,90279.086,0.0,23889494.0,25804572.0,273.15988,-4.6363566e-05,1.2792647e-05
1306,13066,28.65,65.7,6523923.0,2022-04-01,0.13594663,0.24850297,267.88943,300.67462,0.0,-6.629154e-05,4.125147,294.5155,0.79998523,0.0,0.11126983,303.8514,0.0,0.0,-9.313226e-10,303.3654,301.16956,298.0418,-166034.0,20636228.0,-14056254.0,90018.93,0.0,27643100.0,27494256.0,273.16058,-6.6361856e-05,9.931624e-06
1307,13067,28.65,65.7,6523924.0,2022-05-01,0.5673746,-0.47824955,270.49503,303.47537,0.0,-8.111028e-05,3.5506878,297.8965,0.79998165,0.0,0.11126983,307.59473,0.0,0.0,-9.313226e-10,307.20694,305.24515,301.7186,-202782.0,22064678.0,-14937832.0,89609.42,0.0,29404348.0,28679662.0,273.1613,-8.102739e-05,3.874302e-07
1308,13068,28.65,65.7,6523925.0,2022-06-01,0.81770134,0.96302485,274.4788,305.21893,0.0,-8.403347e-05,3.2581196,299.2208,0.7999603,0.0,0.11126983,309.2237,0.0,0.0,-9.313226e-10,308.83923,306.55164,303.31104,-209941.0,21328384.0,-14318596.0,89343.52,0.0,28508096.0,30238982.0,273.15988,-8.407468e-05,1.3411045e-06
1309,13069,28.65,65.7,6523926.0,2022-07-01,-0.11952388,1.625406,293.5681,301.97217,-1.4784746e-07,-0.0026550381,2.312788,301.9533,0.799971,0.0,0.11126983,303.88394,0.0,0.0,-9.313226e-10,303.97253,303.76492,303.25098,-6640871.0,15177225.0,-6559559.0,89281.15,0.00012737885,20529430.0,35102384.0,273.15988,-0.0026554966,0.0054799076
1310,13070,28.65,65.7,6523927.0,2022-08-01,-0.5513805,0.8693645,290.66913,299.83575,-2.2165477e-07,-0.0027445632,2.1212997,300.51624,0.79997456,0.0,0.11126983,300.68976,0.0,0.0,-9.313226e-10,300.81277,300.8491,301.30945,-6866132.0,15057652.0,-7134525.0,89377.17,0.00019451231,20621872.0,32774014.0,273.16058,-0.0027453946,0.004035117
1311,13071,28.65,65.7,6523928.0,2022-09-01,-0.536378,0.28680396,277.16187,299.87506,-1.4784746e-07,-0.0007778009,2.615322,297.22073,0.7999959,0.0,0.11126983,300.7775,0.0,0.0,-9.313226e-10,300.62607,300.26337,299.8292,-1949036.0,12292239.0,-6393682.0,89804.734,0.0,16760857.0,14741789.0,273.15988,-0.0007792595,3.874302e-07
1312,13072,28.55,65.7,6524794.0,2022-02-01,-0.15360081,-0.7972095,266.6662,287.85394,0.0,-2.543768e-05,8.4595785,284.19653,0.799939,0.0,0.23573017,289.7683,0.0,0.0,-9.313226e-10,289.70972,289.64008,290.21893,-63425.0,15188460.0,-11311228.0,90420.24,0.0,20024078.0,22956768.0,273.13153,-2.5412533e-05,6.1132014e-06
1313,13073,28.55,65.7,6524795.0,2022-03-01,0.12758815,0.21309876,269.50424,295.5364,0.0,-4.3995213e-05,5.758835,289.81607,0.79994965,0.0,0.23573017,297.97388,0.0,0.0,-9.313226e-10,297.67953,296.33215,294.28452,-110196.0,18086286.0,-12565004.0,90324.22,0.0,23938356.0,25804572.0,273.15988,-4.40781e-05,1.37500465e-05
1314,13074,28.55,65.7,6524796.0,2022-04-01,0.18652642,0.1815567,267.84192,300.62723,0.0,-6.64955e-05,4.054674,294.48343,0.7999923,0.0,0.23573017,303.90378,0.0,0.0,-9.313226e-10,303.44128,301.16956,298.02365,-166511.0,20709256.0,-14099704.0,90064.07,0.0,27681838.0,27479098.0,273.16058,-6.655231e-05,1.1838973e-05
1315,13075,28.55,65.7,6524797.0,2022-05-01,0.647102,-0.36463404,270.54874,303.35175,0.0,-8.043065e-05,3.6731243,297.68,0.79998875,0.0,0.23573017,307.49707,0.0,0.0,-9.313226e-10,307.12503,305.11252,301.55313,-201350.0,22105204.0,-14894382.0,89654.555,0.0,29411832.0,28665010.0,273.1613,-8.0456026e-05,1.3411045e-06
1316,13076,28.55,65.7,6524798.0,2022-06-01,0.91800356,1.0486386,274.64514,305.0144,0.0,-8.308166e-05,3.290863,299.1775,0.79998165,0.0,0.23573017,309.08215,0.0,0.0,-9.313226e-10,308.7031,306.3955,303.13196,-208032.0,21318352.0,-14230056.0,89391.94,0.0,28460556.0,30246562.0,273.15988,-8.31224e-05,5.159527e-06
1317,13077,28.55,65.7,6524799.0,2022-07-01,-0.10409272,1.3569775,293.65698,301.84045,-6.649643e-07,-0.0027797068,2.3099403,301.94745,0.79998523,0.0,0.23573017,303.5556,0.0,0.0,-9.313226e-10,303.6533,303.50082,303.05148,-6960150.0,15148736.0,-6416910.5,89327.93,0.00017672405,20431704.0,35067520.0,273.15988,-0.002783106,0.0060515255
1318,13078,28.55,65.7,6524800.0,2022-08-01,-0.60346043,0.8458688,290.7053,299.67862,-8.8638626e-07,-0.0028308253,2.1576042,300.39966,0.79998165,0.0,0.23573017,300.42792,0.0,0.0,-9.313226e-10,300.555,300.6014,301.08615,-7086621.0,15029164.0,-7015651.5,89423.125,0.00018361025,20515342.0,32751276.0,273.16058,-0.0028337687,0.0040494315
1319,13079,28.55,65.7,6524801.0,2022-09-01,-0.47636807,0.37628007,277.509,299.71793,-6.649643e-07,-0.00078534626,2.761963,296.94434,0.7999994,0.0,0.23573017,300.82562,0.0,0.0,-9.313226e-10,300.6682,300.28333,299.80084,-1970035.0,12347210.0,-6392862.5,89878.59,0.0,16754694.0,14754422.0,273.15988,-0.00078783045,3.874302e-07
1320,13152,27.55,65.7,6533524.0,2022-02-01,1.7165631,-1.1184225,268.25827,286.7817,-1.6251579e-06,-0.0003108707,11.143239,283.3518,0.7557762,0.0,0.29793537,288.27237,0.0,0.0,-9.313226e-10,288.17984,287.99902,288.14594,-782162.0,15981731.0,-10817697.0,86713.28,0.0,20254302.0,22768800.0,273.15988,-0.00031281915,6.0508028e-05
1321,13153,27.55,65.7,6533525.0,2022-03-01,1.351146,-0.17055464,270.35037,294.00546,-1.7727725e-06,-0.00027926173,5.672701,289.36966,0.7999319,0.0,0.29853487,296.7313,0.0,0.0,-9.313226e-10,296.3665,295.22052,293.24176,-704848.0,18865512.0,-12275334.0,86722.305,5.736947e-07,24188392.0,25489778.0,273.15988,-0.00028196443,0.00017216057
1322,13154,27.55,65.7,6533526.0,2022-04-01,1.5000991,-0.48436475,269.12817,299.2107,-1.6251579e-06,-0.00024976,3.8859673,294.4225,0.7999959,0.0,0.2986349,302.88055,0.0,0.0,-9.313226e-10,302.3234,300.504,297.63263,-630874.0,21134580.0,-13751828.0,86527.805,5.736947e-07,27243396.0,27308310.0,273.16058,-0.00025225244,0.0001817029
1323,13155,27.55,65.7,6533527.0,2022-05-01,2.0108256,-1.2870754,271.55606,301.82773,-1.108041e-06,-7.621618e-05,3.8866787,296.64014,0.79998165,0.0,0.2986349,306.67764,0.0,0.0,-9.313226e-10,306.2577,304.81787,301.82062,-193237.0,22472348.0,-14595422.0,86150.3,0.0,29040302.0,28515950.0,273.1613,-7.740874e-05,1.3411045e-06
1324,13156,27.55,65.7,6533528.0,2022-06-01,1.7600703,-0.2629273,276.78787,302.38464,-8.8638626e-07,-0.00013386016,3.993456,297.44904,0.7999532,0.0,0.2986349,307.749,0.0,0.0,-9.313226e-10,307.30453,305.74756,303.14218,-338321.0,21549472.0,-13669846.0,85947.59,5.736947e-07,27912504.0,30045456.0,273.15988,-0.00013511861,9.2955306e-05
1325,13157,27.55,65.7,6533529.0,2022-07-01,-1.2346355,0.95433474,292.94617,298.03677,-3.324123e-06,-0.002399039,3.1698494,299.45337,0.79987496,0.0,0.2986349,301.00818,0.0,0.0,-9.313226e-10,301.25006,301.49942,302.11868,-6073899.0,14144007.0,-5464281.0,85887.69,0.00041656382,18387404.0,34662276.0,273.15988,-0.0024288474,0.006096378
1326,13158,27.55,65.7,6533530.0,2022-08-01,-0.038296223,-0.12163234,289.86743,297.03616,-8.864095e-06,-0.00312292,3.1705608,298.13016,0.7999532,0.0,0.2986349,297.96823,0.0,0.0,-9.313226e-10,298.12283,298.33472,299.10495,-7859764.5,14826131.0,-5739740.0,85957.44,1.6065314e-05,19325476.0,32722474.0,273.16058,-0.0031428877,0.0021942966
1327,13159,27.55,65.7,6533531.0,2022-09-01,0.5450852,-0.3038032,278.7901,299.13443,-6.204704e-06,-0.00038972346,2.802538,297.31323,0.7999923,0.0,0.2986349,302.51117,0.0,0.0,-9.313226e-10,302.20895,301.41254,300.12842,-995970.0,12750466.0,-6560105.5,86252.88,0.0,16513463.0,15086396.0,273.15988,-0.00039833644,1.3411045e-06
1328,13232,26.55,65.7,6542254.0,2022-02-01,0.62395525,-0.4644096,272.89706,292.91013,-2.1422748e-06,-0.0003611733,5.789444,289.1232,0.7999283,0.0,0.37438035,295.00046,0.0,0.0,-9.313226e-10,294.87997,294.61365,294.5248,-909588.0,15997781.0,-11225967.0,94966.75,5.736947e-07,20084824.0,25651470.0,273.15988,-0.00036367262,0.00011013262
1329,13233,26.55,65.7,6542255.0,2022-03-01,0.8132006,0.06536651,274.38788,299.86926,-2.3636967e-06,-0.00017145113,3.870306,294.69568,0.7999639,0.0,0.37438035,303.29947,0.0,0.0,-9.313226e-10,302.87872,301.57806,299.47217,-435680.0,18796900.0,-12725962.0,94806.72,0.0,23902700.0,28533634.0,273.15988,-0.00017416338,6.1463565e-05
1330,13234,26.55,65.7,6542256.0,2022-04-01,1.2793486,0.83267283,276.19278,304.6909,-2.4377368e-06,-0.00020339992,3.2538471,298.6092,0.7999959,0.0,0.37438035,308.92365,0.0,0.0,-9.313226e-10,308.40436,306.72067,303.8925,-516335.0,20996550.0,-13906227.0,94480.09,5.736947e-07,26881990.0,30543672.0,273.16058,-0.00020635128,0.00012921728
1331,13235,26.55,65.7,6542257.0,2022-05-01,1.4403036,0.77377295,280.14972,307.01215,-1.9944273e-06,-9.51814e-05,3.3962173,301.03857,0.79998875,0.0,0.37438035,312.25372,0.0,0.0,-9.313226e-10,311.80502,310.2786,307.3052,-242871.0,22083938.0,-14260662.0,94002.46,0.0,28318810.0,32116128.0,273.1613,-9.721657e-05,7.0668757e-06
1332,13236,26.55,65.7,6542258.0,2022-06-01,1.3417159,1.7663791,287.34967,305.2582,-1.4773104e-06,-0.0002419427,3.674549,301.61435,0.79997456,0.0,0.37438035,311.67346,0.0,0.0,-9.313226e-10,311.3846,310.3549,308.3695,-611307.0,21017816.0,-11914888.0,93862.125,5.736947e-07,26932612.0,34128188.0,273.15988,-0.00024444377,0.00020937808
1333,13237,26.55,65.7,6542259.0,2022-07-01,0.1380899,1.0856521,296.88037,300.6053,-6.7218207e-06,-0.0029032882,2.8943653,302.54996,0.799971,0.0,0.37438035,302.53946,0.0,0.0,-9.313226e-10,303.01123,303.62054,305.24127,-7375357.0,12445516.0,-3824644.0,93844.89,0.0019129831,16062696.0,37168508.0,273.15988,-0.0029491885,0.011583531
1334,13238,26.55,65.7,6542260.0,2022-08-01,0.069292784,0.86711144,296.433,300.2425,-1.04890205e-05,-0.0033581185,2.6046448,302.10782,0.79998165,0.0,0.37438035,301.43842,0.0,0.0,-9.313226e-10,301.56326,301.73184,302.3465,-8454416.0,13541329.0,-4112127.0,93909.73,0.0001227893,17411916.0,36234736.0,273.16058,-0.0033805838,0.0032048859
1335,13239,26.55,65.7,6542261.0,2022-09-01,0.24889374,1.7856905,291.67853,302.03226,-8.273171e-06,-0.0009227266,2.9954472,301.09415,0.7999959,0.0,0.37438035,305.97144,0.0,0.0,-9.313226e-10,305.7096,305.0233,304.00925,-2329881.0,12013772.0,-4896966.5,94354.53,5.736947e-07,15380822.0,17706316.0,273.15988,-0.000931629,6.62338e-05
1336,13312,25.55,65.7,6550984.0,2022-02-01,1.0590267,0.15870476,282.90405,294.72415,-4.269462e-05,-0.00031121064,6.0827236,292.9223,0.7566616,0.0,1.0018284,296.91953,0.0,0.0,-9.313226e-10,296.79294,296.3979,296.0164,-886203.0,15121050.0,-10339743.0,99737.3,0.0,20005588.0,27518510.0,273.15988,-0.0003545303,8.024275e-06
1337,13313,25.55,65.7,6550985.0,2022-03-01,1.6974885,0.6228223,284.3897,300.15005,-3.449549e-05,-0.00012053666,4.2902966,297.14963,0.7999923,0.0,1.0022781,303.54712,0.0,0.0,-9.313226e-10,303.1895,301.97833,300.14087,-388432.0,17674604.0,-11467813.0,99496.84,0.0,23669832.0,29948442.0,273.15988,-0.00015530735,1.0885298e-05
1338,13314,25.55,65.7,6550986.0,2022-04-01,2.4533982,1.1735191,288.6762,303.71454,-2.171658e-05,-9.16468e-05,4.645508,299.8955,0.7999923,0.0,1.0022781,307.92166,0.0,0.0,-9.313226e-10,307.52496,306.13257,303.8347,-284869.0,19558070.0,-11798747.0,99123.44,0.0,26430782.0,32074190.0,273.16058,-0.00011378713,2.5199726e-05
1339,13315,25.55,65.7,6550987.0,2022-05-01,3.3278275,1.5188711,291.7219,304.59152,-1.5881378e-05,-6.7922985e-05,5.140951,301.4791,0.7999603,0.0,1.0022781,309.95535,0.0,0.0,-9.313226e-10,309.65234,308.5108,306.29874,-209464.0,20440418.0,-11303850.0,98629.39,0.0,27615368.0,33723956.0,273.1613,-8.3884224e-05,3.2521784e-06
1340,13316,25.55,65.7,6550988.0,2022-06-01,3.4731371,2.1294334,295.19327,303.8994,-1.1375407e-05,-7.410883e-05,5.205019,302.3591,0.79991055,0.0,1.0022781,310.08273,0.0,0.0,-9.313226e-10,309.83545,308.87936,307.20322,-216622.0,19338988.0,-9156198.0,98505.47,0.0,26021394.0,35963900.0,273.15988,-8.655107e-05,5.2874908e-05
1341,13317,25.55,65.7,6550989.0,2022-07-01,1.1709023,0.79533744,298.31232,301.93402,-8.103112e-05,-0.0026076585,3.530756,303.41553,0.79995674,0.0,1.0022781,303.46646,0.0,0.0,-9.313226e-10,303.85446,304.22626,305.2662,-7006443.5,11636998.0,-3226176.0,98438.17,0.00096050836,15768641.0,38273572.0,273.15988,-0.0028015806,0.00848973
1342,13318,25.55,65.7,6550990.0,2022-08-01,1.3106394,0.73836875,297.9321,301.40833,-8.797459e-05,-0.0027354544,3.133545,302.83975,0.7999603,0.0,1.0022781,302.60034,0.0,0.0,-9.313226e-10,302.6968,302.77655,303.1569,-7139118.5,11699994.0,-3404350.0,98512.86,3.6148354e-05,15890136.0,37573244.0,273.16058,-0.0028547195,0.002038747
1343,13319,25.55,65.7,6550991.0,2022-09-01,2.5391266,1.5703685,294.71283,302.00684,-6.226916e-05,-0.0005680256,4.335142,301.59406,0.7999532,0.0,1.0022781,306.39743,0.0,0.0,-9.313226e-10,306.2119,305.60434,304.65076,-1577736.0,11177166.0,-4090265.0,99005.26,0.0,15104816.0,18665354.0,273.15988,-0.00063089,2.233684e-05
1344,13488,29.35,65.8,6641776.0,2022-02-01,0.24482167,-0.042455673,268.16425,286.56104,-3.6950223e-07,-0.00010592188,8.146366,284.1511,0.79991764,0.0,0.5002897,287.75583,0.0,0.0,-9.313226e-10,287.65582,287.398,287.66083,-266734.0,14069775.0,-10598806.0,90242.98,0.0,19657828.0,22744546.0,273.04858,-0.00010673981,4.046783e-05
1345,13489,29.35,65.8,6641777.0,2022-03-01,0.32990706,0.8799858,269.1943,295.0927,-7.3877163e-07,-9.021931e-05,5.943203,289.47498,0.79984295,0.0,0.5021883,296.87424,0.0,0.0,-9.313226e-10,296.5267,295.15244,292.97314,-228554.0,17073130.0,-12061635.0,90120.695,0.0,23829626.0,25738884.0,273.15988,-9.150291e-05,5.0012022e-05
1346,13490,29.35,65.8,6641778.0,2022-04-01,0.36527002,0.54847336,267.4204,300.26904,-1.108041e-06,-6.1465194e-05,3.801258,294.5492,0.7999923,0.0,0.50258803,303.0518,0.0,0.0,-9.313226e-10,302.5113,300.37604,297.31866,-156489.0,19769528.0,-13691162.0,89868.75,0.0,27705168.0,27412904.0,273.16058,-6.27432e-05,9.931624e-06
1347,13491,29.35,65.8,6641779.0,2022-05-01,0.9257191,-0.45153546,269.36993,303.123,-1.3296958e-06,-7.4924435e-05,3.4460468,297.88528,0.79998523,0.0,0.50258803,306.71304,0.0,0.0,-9.313226e-10,306.3047,304.5831,301.44205,-190851.0,21132574.0,-14581484.0,89472.37,0.0,29626212.0,28515950.0,273.1613,-7.6266006e-05,2.2985041e-06
1348,13492,29.35,65.8,6641780.0,2022-06-01,1.276991,0.9018719,272.7679,305.20853,-1.3296958e-06,-7.995474e-05,3.5115356,298.62683,0.7999212,0.0,0.50258803,308.69437,0.0,0.0,-9.313226e-10,308.23813,306.24176,303.21017,-203259.0,20849692.0,-14246452.0,89172.82,0.0,29171482.0,29972190.0,273.15988,-8.14083e-05,8.024275e-06
1349,13493,29.35,65.8,6641781.0,2022-07-01,0.09908342,1.7998521,291.4822,304.13165,-1.6251579e-06,-0.0013992414,2.5284767,301.97363,0.79994255,0.0,0.50258803,307.57208,0.0,0.0,-9.313226e-10,307.5069,306.69135,305.06332,-3550684.0,15346552.0,-8205208.0,89088.3,1.0902062e-05,21622892.0,35486400.0,273.15988,-0.0014197822,0.0021303575
1350,13494,29.35,65.8,6641782.0,2022-08-01,-0.3490616,0.57711864,288.56567,301.07208,-4.875241e-06,-0.0019125995,2.2999744,300.81668,0.79998165,0.0,0.50258803,302.85083,0.0,0.0,-9.313226e-10,302.98712,302.8822,303.18637,-4865982.0,15151946.0,-8287463.5,89205.65,4.9345195e-05,21544976.0,32779572.0,273.16058,-0.0019458369,0.003183892
1351,13495,29.35,65.8,6641783.0,2022-09-01,-0.13624084,0.16417646,273.96017,299.89124,-4.5059714e-06,-0.000555246,2.742031,297.0903,0.7999959,0.0,0.50258803,300.4704,0.0,0.0,-9.313226e-10,300.41284,300.2704,300.26895,-1400200.0,11928706.0,-6530592.0,89721.85,0.0,16962470.0,14497230.0,273.15988,-0.0005598478,3.874302e-07
1352,13544,28.65,65.8,6647887.0,2022-02-01,0.12801671,-1.0064163,266.17648,286.3935,0.0,-3.774138e-05,10.703318,283.00592,0.7911491,0.0,0.23528051,288.3941,0.0,0.0,-9.313226e-10,288.31958,288.19037,288.48254,-94447.0,15464921.0,-11170492.0,88033.734,0.0,20013952.0,22443900.0,273.07623,-3.7792604e-05,9.931624e-06
1353,13545,28.65,65.8,6647888.0,2022-03-01,0.3241204,0.23788166,268.904,294.05978,0.0,-6.608758e-05,6.5183735,288.5875,0.7998999,0.0,0.23528051,296.59262,0.0,0.0,-9.313226e-10,296.24963,295.03506,293.0468,-165080.0,18308980.0,-12373986.0,87995.984,0.0,23936596.0,25286652.0,273.15988,-6.61714e-05,2.5199726e-05
1354,13546,28.65,65.8,6647889.0,2022-04-01,0.45228422,0.012581825,267.2055,299.21762,0.0,-6.343657e-05,4.6803875,293.29172,0.79998875,0.0,0.23528051,302.56918,0.0,0.0,-9.313226e-10,302.03067,300.0544,297.0931,-158875.0,21049114.0,-13899122.0,87780.15,0.0,27663348.0,26947028.0,273.16058,-6.3505024e-05,1.4703721e-05
1355,13547,28.65,65.8,6647890.0,2022-05-01,0.9792993,-0.8229581,269.77182,302.01605,0.0,-7.5128395e-05,4.1230125,296.54016,0.79998523,0.0,0.23528051,306.23328,0.0,0.0,-9.313226e-10,305.80115,304.13,300.98074,-187987.0,22377252.0,-14736430.0,87396.08,0.0,29442648.0,28098582.0,273.1613,-7.512327e-05,3.874302e-07
1356,13548,28.65,65.8,6647891.0,2022-06-01,1.1100351,0.5623131,273.71014,303.77695,0.0,-7.87992e-05,3.7023106,298.0644,0.7999639,0.0,0.23528051,307.98392,0.0,0.0,-9.313226e-10,307.531,305.67126,302.74207,-197055.0,21693522.0,-14207920.0,87148.234,0.0,28517782.0,29633142.0,273.15988,-7.874193e-05,1.3411045e-06
1357,13549,28.65,65.8,6647892.0,2022-07-01,-0.34627545,1.4242454,293.0598,300.19858,-4.4330955e-07,-0.0032461612,2.304245,301.03427,0.79997456,0.0,0.23528051,301.48087,0.0,0.0,-9.313226e-10,301.66565,301.80344,301.98495,-8123206.0,15265099.0,-5965737.0,87081.76,0.00039304048,20266628.0,34396496.0,273.15988,-0.003248213,0.007336952
1358,13550,28.65,65.8,6647893.0,2022-08-01,-0.53037703,0.6080167,290.07404,298.27017,-5.909242e-07,-0.0030119824,2.2522793,299.35608,0.79998165,0.0,0.23528051,298.949,0.0,0.0,-9.313226e-10,299.08173,299.14233,299.60138,-7538098.5,15161977.0,-6753309.5,87164.65,0.000598453,20361272.0,32235882.0,273.16058,-0.0030143263,0.005486587
1359,13551,28.65,65.8,6647894.0,2022-09-01,-0.41314352,0.041548967,276.85193,298.37415,-5.1711686e-07,-0.0009970928,2.843113,296.19424,0.7999959,0.0,0.23528051,299.0707,0.0,0.0,-9.313226e-10,298.94562,298.65518,298.39996,-2500736.0,12532989.0,-6207310.0,87530.664,0.0,16774063.0,14466913.0,273.15988,-0.0010000048,3.874302e-07
1360,13552,28.55,65.8,6648760.0,2022-02-01,0.16723752,-1.0060946,265.43573,285.99948,0.0,-2.6525231e-05,12.442358,282.66,0.7661306,0.0,0.15463853,288.2837,0.0,0.0,-9.313226e-10,288.21957,288.12933,288.49277,-66289.0,15550788.0,-11114745.0,87203.22,0.0,20083064.0,22449458.0,273.05286,-2.6555732e-05,7.0668757e-06
1361,13553,28.55,65.8,6648761.0,2022-03-01,0.35583985,0.072769165,268.3409,293.5699,0.0,-6.3572545e-05,6.751148,288.17795,0.7995656,0.0,0.15463853,296.42844,0.0,0.0,-9.313226e-10,296.09305,294.8672,292.89496,-158875.0,18415310.0,-12310314.0,87189.266,0.0,23977974.0,25273008.0,273.15988,-6.369548e-05,2.8062612e-05
1362,13554,28.55,65.8,6648762.0,2022-04-01,0.51893806,-0.088802814,266.66312,298.59946,0.0,-6.1261235e-05,4.829876,292.8517,0.79998875,0.0,0.15463853,302.34274,0.0,0.0,-9.313226e-10,301.81985,299.8396,296.88116,-153148.0,21183934.0,-13805116.0,86989.02,0.0,27693282.0,26920754.0,273.16058,-6.121956e-05,1.5657395e-05
1363,13555,28.55,65.8,6648763.0,2022-05-01,1.0862454,-0.75858676,269.34512,301.33435,0.0,-7.397286e-05,4.326599,296.0066,0.79998875,0.0,0.15463853,305.90775,0.0,0.0,-9.313226e-10,305.48795,303.8072,300.65433,-185124.0,22544572.0,-14585310.0,86615.62,0.0,29444408.0,28070284.0,273.1613,-7.398054e-05,1.3411045e-06
1364,13556,28.55,65.8,6648764.0,2022-06-01,1.2058365,0.5883837,273.4126,303.05597,0.0,-7.771165e-05,3.7884445,297.71848,0.7999674,0.0,0.15463853,307.6655,0.0,0.0,-9.313226e-10,307.2202,305.30972,302.35672,-194192.0,21847602.0,-14043684.0,86378.445,0.0,28463196.0,29623036.0,273.15988,-7.778965e-05,5.159527e-06
